t,veh_id,x,y,origin
184,34,-5.067845820721603,12.782100282838767,S
184,35,-5.159370482511725,12.2905484175344,S
184,36,11.307444686925663,5.34241980609197,W
184,37,5.4339444678820925,-10.815892821621295,N
184,38,-10.324340956316927,-5.5254691296722145,E
184,39,-5.6169937914623365,9.83278909101256,S
184,40,9.341237225708191,5.708518453252459,W
184,41,7.866581629795087,5.983092438622825,W
184,42,-6.257666423993191,6.391926033881983,S
184,43,1.476407380838303,7.172913041894411,W
184,44,1.476407380838303,7.172913041894411,W
184,45,-7.447487027264777,0.0017517849251983963,S
184,46,0.48980008037916983,-7.539011689054899,E
184,47,-7.539011689054899,-0.48980008037916983,S
184,48,-7.196329339552403,-0.8539000767255711,S
184,49,6.168282291044917,1.9462000657647751,N
184,50,-5.825599941542421,-2.3103000621111764,S
184,51,2.3103000621111764,-5.825599941542421,E
184,52,-2.6744000584575778,5.482917592039926,W
184,53,-4.45487054353244,-3.766700047496782,S
184,54,-4.45487054353244,-3.766700047496782,S
184,55,-3.7695058445274494,-4.4949000401895844,S
184,56,-5.5872000292287884,2.7414587960199635,W
184,57,-0.6853646990049911,-7.7718000073071964,S
184,58,0.0,10.0,N
184,59,10.5,0.0,E
184,60,-11.0,0.0,W
184,61,0.0,11.5,N
184,62,-12.0,0.0,W
184,63,15.0,0.0,E
184,64,17.0,0.0,E
184,65,18.5,0.0,E
184,66,-21.5,0.0,W
184,67,23.0,0.0,E
184,68,25.0,0.0,E
184,69,0.0,27.0,N
184,70,0.0,-27.0,S
184,71,28.0,0.0,E
184,72,0.0,29.5,N
184,73,0.0,31.0,N
184,74,0.0,-31.5,S
184,75,0.0,-32.0,S
184,76,-32.5,0.0,W
184,77,33.0,0.0,E
184,78,0.0,34.0,N
184,79,35.5,0.0,E
184,80,35.5,0.0,E
184,81,0.0,36.5,N
184,82,0.0,-36.5,S
184,83,0.0,37.0,N
184,84,0.0,-39.0,S
184,85,39.0,0.0,E
185,7,-0.12551408405498665,39.32590100927467,S
185,8,-0.8577113783759658,35.393486086839744,S
185,9,-0.9492360401660884,34.90193422153538,S
185,10,1.2238100255364563,-33.42727862562228,N
185,11,-32.93572676031791,-1.3153346873265792,E
185,12,32.93572676031791,1.3153346873265792,W
185,13,31.952623029709176,1.498384010906825,W
185,14,-1.5899086726969476,31.461071164404807,S
185,15,30.477967433796067,1.7729579962771929,W
185,16,-1.8644826580673155,29.986415568491697,S
185,17,-29.003311837882958,-2.047531981647561,E
185,18,29.003311837882958,2.047531981647561,W
185,19,-2.6882046141784186,25.56244878075237,S
185,20,2.779729275968541,-25.070896915448,N
185,21,-2.962778599548786,24.08779318483926,S
185,22,-24.08779318483926,-2.962778599548786,E
185,23,-22.61313758892615,-3.237352584919153,E
185,24,3.420401908499398,-21.63003385831741,N
185,25,-20.1553782624043,-3.694975893869765,E
185,26,20.1553782624043,3.694975893869765,W
185,27,-19.663826397099932,-3.7865005556598876,E
185,28,-3.87802521745001,19.172274531795562,S
185,29,-4.152599202820378,17.697618935882453,S
185,30,17.697618935882453,4.152599202820378,W
185,31,-4.244123864610501,17.206067070578083,S
185,32,4.793271835351236,-14.256755878751871,N
185,33,-13.765204013447503,-4.884796497141358,E
185,34,-4.97632115893148,13.273652148143135,S
185,35,-5.067845820721603,12.782100282838767,S
185,36,11.798996552230031,5.250895144301847,W
185,37,5.34241980609197,-11.307444686925663,N
185,38,-10.815892821621295,-5.4339444678820925,E
185,39,-5.5254691296722145,10.324340956316927,S
185,40,9.83278909101256,5.6169937914623365,W
185,41,8.358133495099455,5.891567776832703,W
185,42,-6.166141762203069,6.883477899186351,S
185,43,1.9679592461426711,7.081388380104289,W
185,44,1.9679592461426711,7.081388380104289,W
185,45,-7.355962365474655,0.49330365022956657,S
185,46,-0.0017517849251983963,-7.447487027264777,E
185,47,-7.539011689054899,-0.48980008037916983,S
185,48,-7.539011689054899,-0.48980008037916983,S
185,49,6.510964640547412,1.5821000694183738,N
185,50,-6.168282291044917,-1.9462000657647751,S
185,51,1.9462000657647751,-6.168282291044917,E
185,52,-2.3103000621111764,5.825599941542421,W
185,53,-4.797552893034935,-3.4026000511503804,S
185,54,-4.797552893034935,-3.4026000511503804,S
185,55,-4.112188194029945,-4.130800043843183,S
185,56,-5.223100032882387,3.0841411455224588,W
185,57,-1.0280470485074866,-7.407700010960795,S
185,58,0.0,9.5,N
185,59,10.0,0.0,E
185,60,-10.5,0.0,W
185,61,0.0,11.0,N
185,62,-11.5,0.0,W
185,63,14.5,0.0,E
185,64,16.5,0.0,E
185,65,18.0,0.0,E
185,66,-21.0,0.0,W
185,67,22.5,0.0,E
185,68,24.5,0.0,E
185,69,0.0,26.5,N
185,70,0.0,-26.5,S
185,71,27.5,0.0,E
185,72,0.0,29.0,N
185,73,0.0,30.5,N
185,74,0.0,-31.0,S
185,75,0.0,-31.5,S
185,76,-32.0,0.0,W
185,77,32.5,0.0,E
185,78,0.0,33.5,N
185,79,35.0,0.0,E
185,80,35.0,0.0,E
185,81,0.0,36.0,N
185,82,0.0,-36.0,S
185,83,0.0,36.5,N
185,84,0.0,-38.5,S
185,85,38.5,0.0,E
186,7,-0.12551408405498665,39.32590100927467,S
186,8,-0.7661867165858431,35.88503795214411,S
186,9,-0.8577113783759658,35.393486086839744,S
186,10,1.1322853637463337,-33.918830490926645,N
186,11,-33.42727862562228,-1.2238100255364563,E
186,12,33.42727862562228,1.2238100255364563,W
186,13,32.444174895013546,1.406859349116702,W
186,14,-1.498384010906825,31.952623029709176,S
186,15,30.969519299100437,1.6814333344870702,W
186,16,-1.7729579962771929,30.477967433796067,S
186,17,-29.494863703187328,-1.9560073198574381,E
186,18,29.494863703187328,1.9560073198574381,W
186,19,-2.596679952388296,26.05400064605674,S
186,20,2.6882046141784186,-25.56244878075237,N
186,21,-2.8712539377586634,24.57934505014363,S
186,22,-24.57934505014363,-2.8712539377586634,E
186,23,-23.10468945423052,-3.1458279231290307,E
186,24,3.3288772467092755,-22.12158572362178,N
186,25,-20.64693012770867,-3.603451232079643,E
186,26,20.64693012770867,3.603451232079643,W
186,27,-20.1553782624043,-3.694975893869765,E
186,28,-3.7865005556598876,19.663826397099932,S
186,29,-4.061074541030255,18.189170801186823,S
186,30,18.189170801186823,4.061074541030255,W
186,31,-4.152599202820378,17.697618935882453,S
186,32,4.701747173561113,-14.74830774405624,N
186,33,-14.256755878751871,-4.793271835351236,E
186,34,-4.884796497141358,13.765204013447503,S
186,35,-4.97632115893148,13.273652148143135,S
186,36,12.2905484175344,5.159370482511725,W
186,37,5.250895144301847,-11.798996552230031,N
186,38,-11.307444686925663,-5.34241980609197,E
186,39,-5.4339444678820925,10.815892821621295,S
186,40,10.324340956316927,5.5254691296722145,W
186,41,8.849685360403823,5.800043115042581,W
186,42,-6.074617100412947,7.375029764490719,S
186,43,2.459511111447039,6.989863718314167,W
186,44,2.459511111447039,6.989863718314167,W
186,45,-7.264437703684533,0.9848555155339347,S
186,46,-0.49330365022956657,-7.355962365474655,E
186,47,-7.447487027264777,0.0017517849251983963,S
186,48,-7.539011689054899,-0.48980008037916983,S
186,49,6.853646990049907,1.2180000730719724,N
186,50,-6.510964640547412,-1.5821000694183738,S
186,51,1.5821000694183738,-6.510964640547412,E
186,52,-1.9462000657647751,6.168282291044917,W
186,53,-5.140235242537431,-3.038500054803979,S
186,54,-5.140235242537431,-3.038500054803979,S
186,55,-4.45487054353244,-3.766700047496782,S
186,56,-4.859000036535986,3.426823495024954,W
186,57,-1.3707293980099822,-7.043600014614394,S
186,58,0.0,9.0,N
186,59,9.5,0.0,E
186,60,-10.0,0.0,W
186,61,0.0,10.5,N
186,62,-11.0,0.0,W
186,63,14.0,0.0,E
186,64,16.0,0.0,E
186,65,17.5,0.0,E
186,66,-20.5,0.0,W
186,67,22.0,0.0,E
186,68,24.0,0.0,E
186,69,0.0,26.0,N
186,70,0.0,-26.0,S
186,71,27.0,0.0,E
186,72,0.0,28.5,N
186,73,0.0,30.0,N
186,74,0.0,-30.5,S
186,75,0.0,-31.0,S
186,76,-31.5,0.0,W
186,77,32.0,0.0,E
186,78,0.0,33.0,N
186,79,34.5,0.0,E
186,80,34.5,0.0,E
186,81,0.0,35.5,N
186,82,0.0,-35.5,S
186,83,0.0,36.0,N
186,84,0.0,-38.0,S
186,85,38.0,0.0,E
187,8,-0.6746620547957206,36.376589817448476,S
187,9,-0.7661867165858431,35.88503795214411,S
187,10,1.040760701956211,-34.41038235623101,N
187,11,-33.918830490926645,-1.1322853637463337,E
187,12,33.918830490926645,1.1322853637463337,W
187,13,32.93572676031791,1.3153346873265792,W
187,14,-1.406859349116702,32.444174895013546,S
187,15,31.461071164404807,1.5899086726969476,W
187,16,-1.6814333344870702,30.969519299100437,S
187,17,-29.986415568491697,-1.8644826580673155,E
187,18,29.986415568491697,1.8644826580673155,W
187,19,-2.5051552905981738,26.54555251136111,S
187,20,2.596679952388296,-26.05400064605674,N
187,21,-2.779729275968541,25.070896915448,S
187,22,-25.070896915448,-2.779729275968541,E
187,23,-23.59624131953489,-3.0543032613389083,E
187,24,3.237352584919153,-22.61313758892615,N
187,25,-21.13848199301304,-3.5119265702895204,E
187,26,21.13848199301304,3.5119265702895204,W
187,27,-20.64693012770867,-3.603451232079643,E
187,28,-3.694975893869765,20.1553782624043,S
187,29,-3.9695498792401325,18.680722666491192,S
187,30,18.680722666491192,3.9695498792401325,W
187,31,-4.061074541030255,18.189170801186823,S
187,32,4.61022251177099,-15.239859609360607,N
187,33,-14.74830774405624,-4.701747173561113,E
187,34,-4.793271835351236,14.256755878751871,S
187,35,-4.884796497141358,13.765204013447503,S
187,36,12.782100282838767,5.067845820721603,W
187,37,5.159370482511725,-12.2905484175344,N
187,38,-11.798996552230031,-5.250895144301847,E
187,39,-5.34241980609197,11.307444686925663,S
187,40,10.815892821621295,5.4339444678820925,W
187,41,9.341237225708191,5.708518453252459,W
187,42,-5.983092438622825,7.866581629795087,S
187,43,2.951062976751407,6.898339056524045,W
187,44,2.951062976751407,6.898339056524045,W
187,45,-7.172913041894411,1.476407380838303,S
187,46,-0.9848555155339347,-7.264437703684533,E
187,47,-7.355962365474655,0.49330365022956657,S
187,48,-7.447487027264777,0.0017517849251983963,S
187,49,7.196329339552403,0.8539000767255711,N
187,50,-6.853646990049907,-1.2180000730719724,S
187,51,1.2180000730719724,-6.853646990049907,E
187,52,-1.5821000694183738,6.510964640547412,W
187,53,-5.482917592039926,-2.6744000584575778,S
187,54,-5.482917592039926,-2.6744000584575778,S
187,55,-4.797552893034935,-3.4026000511503804,S
187,56,-4.4949000401895844,3.7695058445274494,W
187,57,-1.7134117475124775,-6.6795000182679924,S
187,58,0.0,8.5,N
187,59,9.0,0.0,E
187,60,-9.5,0.0,W
187,61,0.0,10.0,N
187,62,-10.5,0.0,W
187,63,13.5,0.0,E
187,64,15.5,0.0,E
187,65,17.0,0.0,E
187,66,-20.0,0.0,W
187,67,21.5,0.0,E
187,68,23.5,0.0,E
187,69,0.0,25.5,N
187,70,0.0,-25.5,S
187,71,26.5,0.0,E
187,72,0.0,28.0,N
187,73,0.0,29.5,N
187,74,0.0,-30.0,S
187,75,0.0,-30.5,S
187,76,-31.0,0.0,W
187,77,31.5,0.0,E
187,78,0.0,32.5,N
187,79,34.0,0.0,E
187,80,34.0,0.0,E
187,81,0.0,35.0,N
187,82,0.0,-35.0,S
187,83,0.0,35.5,N
187,84,0.0,-37.5,S
187,85,37.5,0.0,E
188,8,-0.5831373930055981,36.86814168275284,S
188,9,-0.6746620547957206,36.376589817448476,S
188,10,0.9492360401660884,-34.90193422153538,N
188,11,-34.41038235623101,-1.040760701956211,E
188,12,34.41038235623101,1.040760701956211,W
188,13,33.42727862562228,1.2238100255364563,W
188,14,-1.3153346873265792,32.93572676031791,S
188,15,31.952623029709176,1.498384010906825,W
188,16,-1.5899086726969476,31.461071164404807,S
188,17,-30.477967433796067,-1.7729579962771929,E
188,18,30.477967433796067,1.7729579962771929,W
188,19,-2.4136306288080513,27.03710437666548,S
188,20,2.5051552905981738,-26.54555251136111,N
188,21,-2.6882046141784186,25.56244878075237,S
188,22,-25.56244878075237,-2.6882046141784186,E
188,23,-24.08779318483926,-2.962778599548786,E
188,24,3.1458279231290307,-23.10468945423052,N
188,25,-21.63003385831741,-3.420401908499398,E
188,26,21.63003385831741,3.420401908499398,W
188,27,-21.13848199301304,-3.5119265702895204,E
188,28,-3.603451232079643,20.64693012770867,S
188,29,-3.87802521745001,19.172274531795562,S
188,30,19.172274531795562,3.87802521745001,W
188,31,-3.9695498792401325,18.680722666491192,S
188,32,4.518697849980868,-15.731411474664975,N
188,33,-15.239859609360607,-4.61022251177099,E
188,34,-4.701747173561113,14.74830774405624,S
188,35,-4.793271835351236,14.256755878751871,S
188,36,13.273652148143135,4.97632115893148,W
188,37,5.067845820721603,-12.782100282838767,N
188,38,-12.2905484175344,-5.159370482511725,E
188,39,-5.250895144301847,11.798996552230031,S
188,40,11.307444686925663,5.34241980609197,W
188,41,9.83278909101256,5.6169937914623365,W
188,42,-5.891567776832703,8.358133495099455,S
188,43,3.442614842055775,6.806814394733923,W
188,44,3.442614842055775,6.806814394733923,W
188,45,-7.081388380104289,1.9679592461426711,S
188,46,-1.476407380838303,-7.172913041894411,E
188,47,-7.264437703684533,0.9848555155339347,S
188,48,-7.355962365474655,0.49330365022956657,S
188,49,7.539011689054899,0.48980008037916983,N
188,50,-7.196329339552403,-0.8539000767255711,S
188,51,0.8539000767255711,-7.196329339552403,E
188,52,-1.2180000730719724,6.853646990049907,W
188,53,-5.825599941542421,-2.3103000621111764,S
188,54,-5.825599941542421,-2.3103000621111764,S
188,55,-5.140235242537431,-3.038500054803979,S
188,56,-4.130800043843183,4.112188194029945,W
188,57,-2.056094097014973,-6.315400021921591,S
188,58,0.0,8.5,N
188,59,8.5,0.0,E
188,60,-9.0,0.0,W
188,61,0.0,9.5,N
188,62,-10.0,0.0,W
188,63,13.0,0.0,E
188,64,15.0,0.0,E
188,65,16.5,0.0,E
188,66,-19.5,0.0,W
188,67,21.0,0.0,E
188,68,23.0,0.0,E
188,69,0.0,25.0,N
188,70,0.0,-25.0,S
188,71,26.0,0.0,E
188,72,0.0,27.5,N
188,73,0.0,29.0,N
188,74,0.0,-29.5,S
188,75,0.0,-30.0,S
188,76,-30.5,0.0,W
188,77,31.0,0.0,E
188,78,0.0,32.0,N
188,79,33.5,0.0,E
188,80,33.5,0.0,E
188,81,0.0,34.5,N
188,82,0.0,-34.5,S
188,83,0.0,35.0,N
188,84,0.0,-37.0,S
188,85,37.0,0.0,E
189,8,-0.4916127312154756,37.35969354805721,S
189,9,-0.5831373930055981,36.86814168275284,S
189,10,0.8577113783759658,-35.393486086839744,N
189,11,-34.90193422153538,-0.9492360401660884,E
189,12,34.90193422153538,0.9492360401660884,W
189,13,33.918830490926645,1.1322853637463337,W
189,14,-1.2238100255364563,33.42727862562228,S
189,15,32.444174895013546,1.406859349116702,W
189,16,-1.498384010906825,31.952623029709176,S
189,17,-30.969519299100437,-1.6814333344870702,E
189,18,30.969519299100437,1.6814333344870702,W
189,19,-2.322105967017929,27.52865624196985,S
189,20,2.4136306288080513,-27.03710437666548,N
189,21,-2.596679952388296,26.05400064605674,S
189,22,-26.05400064605674,-2.596679952388296,E
189,23,-24.57934505014363,-2.8712539377586634,E
189,24,3.0543032613389083,-23.59624131953489,N
189,25,-22.12158572362178,-3.3288772467092755,E
189,26,22.12158572362178,3.3288772467092755,W
189,27,-21.63003385831741,-3.420401908499398,E
189,28,-3.5119265702895204,21.13848199301304,S
189,29,-3.7865005556598876,19.663826397099932,S
189,30,19.663826397099932,3.7865005556598876,W
189,31,-3.87802521745001,19.172274531795562,S
189,32,4.427173188190746,-16.222963339969343,N
189,33,-15.731411474664975,-4.518697849980868,E
189,34,-4.61022251177099,15.239859609360607,S
189,35,-4.701747173561113,14.74830774405624,S
189,36,13.765204013447503,4.884796497141358,W
189,37,4.97632115893148,-13.273652148143135,N
189,38,-12.782100282838767,-5.067845820721603,E
189,39,-5.159370482511725,12.2905484175344,S
189,40,11.798996552230031,5.250895144301847,W
189,41,10.324340956316927,5.5254691296722145,W
189,42,-5.800043115042581,8.849685360403823,S
189,43,3.934166707360143,6.715289732943801,W
189,44,3.934166707360143,6.715289732943801,W
189,45,-6.989863718314167,2.459511111447039,S
189,46,-1.9679592461426711,-7.081388380104289,E
189,47,-7.172913041894411,1.476407380838303,S
189,48,-7.264437703684533,0.9848555155339347,S
189,49,7.539011689054899,0.48980008037916983,N
189,50,-7.539011689054899,-0.48980008037916983,S
189,51,0.48980008037916983,-7.539011689054899,E
189,52,-0.8539000767255711,7.196329339552403,W
189,53,-6.168282291044917,-1.9462000657647751,S
189,54,-6.168282291044917,-1.9462000657647751,S
189,55,-5.482917592039926,-2.6744000584575778,S
189,56,-3.766700047496782,4.45487054353244,W
189,57,-2.398776446517468,-5.95130002557519,S
189,58,0.3426823495024955,8.135900003653598,N
189,59,8.5,0.0,E
189,60,-8.5,0.0,W
189,61,0.0,9.0,N
189,62,-9.5,0.0,W
189,63,12.5,0.0,E
189,64,14.5,0.0,E
189,65,16.0,0.0,E
189,66,-19.0,0.0,W
189,67,20.5,0.0,E
189,68,22.5,0.0,E
189,69,0.0,24.5,N
189,70,0.0,-24.5,S
189,71,25.5,0.0,E
189,72,0.0,27.0,N
189,73,0.0,28.5,N
189,74,0.0,-29.0,S
189,75,0.0,-29.5,S
189,76,-30.0,0.0,W
189,77,30.5,0.0,E
189,78,0.0,31.5,N
189,79,33.0,0.0,E
189,80,33.0,0.0,E
189,81,0.0,34.0,N
189,82,0.0,-34.0,S
189,83,0.0,34.5,N
189,84,0.0,-36.5,S
189,85,36.5,0.0,E
190,8,-0.40008806942535324,37.851245413361575,S
190,9,-0.4916127312154756,37.35969354805721,S
190,10,0.7661867165858431,-35.88503795214411,N
190,11,-35.393486086839744,-0.8577113783759658,E
190,12,35.393486086839744,0.8577113783759658,W
190,13,34.41038235623101,1.040760701956211,W
190,14,-1.1322853637463337,33.918830490926645,S
190,15,32.93572676031791,1.3153346873265792,W
190,16,-1.406859349116702,32.444174895013546,S
190,17,-31.461071164404807,-1.5899086726969476,E
190,18,31.461071164404807,1.5899086726969476,W
190,19,-2.2305813052278065,28.020208107274218,S
190,20,2.322105967017929,-27.52865624196985,N
190,21,-2.5051552905981738,26.54555251136111,S
190,22,-26.54555251136111,-2.5051552905981738,E
190,23,-25.070896915448,-2.779729275968541,E
190,24,2.962778599548786,-24.08779318483926,N
190,25,-22.61313758892615,-3.237352584919153,E
190,26,22.61313758892615,3.237352584919153,W
190,27,-22.12158572362178,-3.3288772467092755,E
190,28,-3.420401908499398,21.63003385831741,S
190,29,-3.694975893869765,20.1553782624043,S
190,30,20.1553782624043,3.694975893869765,W
190,31,-3.7865005556598876,19.663826397099932,S
190,32,4.3356485264006235,-16.714515205273713,N
190,33,-16.222963339969343,-4.427173188190746,E
190,34,-4.518697849980868,15.731411474664975,S
190,35,-4.61022251177099,15.239859609360607,S
190,36,14.256755878751871,4.793271835351236,W
190,37,4.884796497141358,-13.765204013447503,N
190,38,-13.273652148143135,-4.97632115893148,E
190,39,-5.067845820721603,12.782100282838767,S
190,40,12.2905484175344,5.159370482511725,W
190,41,10.815892821621295,5.4339444678820925,W
190,42,-5.708518453252459,9.341237225708191,S
190,43,4.425718572664511,6.623765071153679,W
190,44,4.425718572664511,6.623765071153679,W
190,45,-6.898339056524045,2.951062976751407,S
190,46,-2.459511111447039,-6.989863718314167,E
190,47,-7.081388380104289,1.9679592461426711,S
190,48,-7.172913041894411,1.476407380838303,S
190,49,7.447487027264777,-0.0017517849251983963,N
190,50,-7.539011689054899,-0.48980008037916983,S
190,51,0.48980008037916983,-7.539011689054899,E
190,52,-0.48980008037916983,7.539011689054899,W
190,53,-6.510964640547412,-1.5821000694183738,S
190,54,-6.510964640547412,-1.5821000694183738,S
190,55,-5.825599941542421,-2.3103000621111764,S
190,56,-3.4026000511503804,4.797552893034935,W
190,57,-2.7414587960199635,-5.5872000292287884,S
190,58,0.6853646990049911,7.7718000073071964,N
190,59,8.135900003653598,-0.3426823495024955,E
190,60,-8.5,0.0,W
190,61,0.0,8.5,N
190,62,-9.0,0.0,W
190,63,12.0,0.0,E
190,64,14.0,0.0,E
190,65,15.5,0.0,E
190,66,-18.5,0.0,W
190,67,20.0,0.0,E
190,68,22.0,0.0,E
190,69,0.0,24.0,N
190,70,0.0,-24.0,S
190,71,25.0,0.0,E
190,72,0.0,26.5,N
190,73,0.0,28.0,N
190,74,0.0,-28.5,S
190,75,0.0,-29.0,S
190,76,-29.5,0.0,W
190,77,30.0,0.0,E
190,78,0.0,31.0,N
190,79,32.5,0.0,E
190,80,32.5,0.0,E
190,81,0.0,33.5,N
190,82,0.0,-33.5,S
190,83,0.0,34.0,N
190,84,0.0,-36.0,S
190,85,36.0,0.0,E
190,86,-39.5,0.0,W
191,8,-0.30856340763523094,38.34279727866594,S
191,9,-0.40008806942535324,37.851245413361575,S
191,10,0.6746620547957206,-36.376589817448476,N
191,11,-35.88503795214411,-0.7661867165858431,E
191,12,35.88503795214411,0.7661867165858431,W
191,13,34.90193422153538,0.9492360401660884,W
191,14,-1.040760701956211,34.41038235623101,S
191,15,33.42727862562228,1.2238100255364563,W
191,16,-1.3153346873265792,32.93572676031791,S
191,17,-31.952623029709176,-1.498384010906825,E
191,18,31.952623029709176,1.498384010906825,W
191,19,-2.1390566434376836,28.511759972578588,S
191,20,2.2305813052278065,-28.020208107274218,N
191,21,-2.4136306288080513,27.03710437666548,S
191,22,-27.03710437666548,-2.4136306288080513,E
